시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지,주차가능대수,공-사설구분,빈소수,안치가능구수,식당,매점,주차장,유족대기실,장애인편의시설,운영종류
경상북도,구미시,구미제일요양병원장례식장,"경상북도 구미시 고아읍 선산대로 1116 (오로리, 제일병원)",054-481-1900,,,300,사설,4,6,설치,설치,설치,설치,설치,병원
경상북도,구미시,구미천사요양병원장례식장,경상북도 구미시 고아읍 이례로 46 (이례리),054-481-4441,,,150,사설,3,4,설치,설치,설치,설치,설치,병원
경상북도,구미시,구미푸른요양병원장례식장,경상북도 구미시 장천면 산호대로 1391 (하장리),054-474-4443,070-7039-6575,,70,사설,3,6,미설치,미설치,설치,미설치,미설치,병원
경상북도,구미시,남구미요양병원장례식장,경상북도 구미시 금오대로 378 (오태동),054-716-0044,054-716-0045,,200,사설,3,6,미설치,미설치,설치,미설치,미설치,병원
경상북도,구미시,선산 국화원 전문 장례식장,경상북도 구미시 선산읍 선산대로 1269 (화조리),054-481-2929,,,90,사설,6,6,미설치,미설치,설치,설치,설치,전문
경상북도,구미시,선산전문장례식장,경상북도 구미시 선산읍 선상동로 58 (생곡리),054-482-1414,,,0,사설,3,4,설치,미설치,설치,설치,설치,전문
경상북도,구미시,순천향장례식장,"경상북도 구미시 1공단로 179 (공단동, 구미순천향병원)",054-464-4444,,,300,사설,4,8,설치,미설치,설치,설치,미설치,병원
경상북도,구미시,아성병원장례식장,경상북도 구미시 선기로 155-23 (선기동),054-442-5555,,,200,사설,3,3,설치,미설치,설치,설치,설치,병원
경상북도,구미시,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",054-452-1919,,,50,사설,3,6,미설치,미설치,설치,미설치,미설치,병원
경상북도,김천시,김천시민장례식장,경상북도 김천시 남면 초곡길 167 (초곡리),054-435-4321,054-433-6889,,150,사설,3,6,설치,설치,설치,설치,설치,전문
경상북도,김천시,김천요양병원장례식장,경상북도 김천시 모암길 3 (용두동),054-433-4446,,,40,사설,3,3,설치,설치,설치,설치,미설치,병원
경상북도,김천시,김천의료원장례식장,경상북도 김천시 모암길 24 (모암동),054-429-8280,054-433-9184,www.gcmc.or.kr,130,공설,5,10,설치,미설치,설치,설치,미설치,병원
경상북도,김천시,김천제일병원장례식장,경상북도 김천시 신음1길 12 (신음동),054-433-9444,,www.jeilh.com/csw/main.asp,0,사설,5,8,설치,설치,설치,설치,미설치,병원
경상북도,김천시,태찬장례예식장,경상북도 김천시 농공단지길 20-22 (신음동),054-435-6119,,,200,사설,5,6,설치,설치,설치,설치,설치,전문
경상북도,문경시,문경국화원장례식장,경상북도 문경시 공평로 134 (공평동),054-555-6444,,,150,사설,4,8,설치,미설치,설치,미설치,미설치,전문
경상북도,문경시,문경장례식장,경상북도 문경시 산양면 서당마길 7-5 (반곡리),054-555-7000,,,150,사설,5,8,설치,미설치,설치,설치,설치,전문
경상북도,문경시,문경제일병원장례식장,경상북도 문경시 당교3길 25 (모전동),054-550-7948,,www.mgjh.co.kr/mungyeong/sub02/sub02_10.php,100,사설,5,8,설치,설치,설치,설치,설치,병원
경상북도,봉화군,봉화군산림조합장례식장,"경상북도 봉화군 봉화읍 봉화로 850 (적덕리, 봉화군산림조합장례식장)",054-674-4119,,bonghwa.nfcf.or.kr/,100,사설,3,6,설치,미설치,설치,설치,설치,전문
경상북도,봉화군,봉화장례식장,경상북도 봉화군 봉화읍 다덕로 152-1 (유곡리),054-673-0061,054-672-0061,,500,사설,3,6,미설치,설치,설치,설치,미설치,전문
경상북도,봉화군,해성장례식장,경상북도 봉화군 봉화읍 보밑길 3 (내성리),054-674-0015,,,0,사설,4,6,미설치,미설치,미설치,미설치,미설치,병원
경상북도,상주시,대한적십자사상주병원장례식장,"경상북도 상주시 상서문로 53 (남성동, 적십자병원)",054-530-3017,,rch.or.kr/sangju,100,사설,3,6,설치,설치,설치,설치,미설치,병원
경상북도,상주시,상주성모병원 장례식장,경상북도 상주시 냉림서성길 7 (냉림동),054-535-6000,,www.ssmh.co.kr,0,사설,2,6,설치,설치,설치,설치,미설치,병원
경상북도,상주시,상주시민장례식장,경상북도 상주시 경상대로 2693 (가장동),054-536-8800,,,88,사설,3,6,설치,설치,설치,설치,설치,전문
경상북도,상주시,상주장례식장,경상북도 상주시 영남제일로 1953 (낙양동),054-531-4444,,,350,사설,4,12,설치,설치,설치,미설치,미설치,전문
경상북도,상주시,제일장례식장,경상북도 상주시 영남제일로 1408-15 (복룡동),054-531-4411,,,350,사설,5,10,설치,설치,설치,설치,설치,전문
경상북도,상주시,중앙장례식장,경상북도 상주시 함창읍 함창로 586 (윤직리),054-541-4477,,,0,사설,5,6,미설치,미설치,설치,설치,설치,전문
경상북도,상주시,효신전문장례식장,경상북도 상주시 함창읍 경상대로 4946-43 (오동리),054-541-8007,,,0,사설,3,6,설치,미설치,설치,설치,설치,전문
경상북도,성주군,가야장례식장,경상북도 성주군 성주읍 주산로 189 (삼산리),054-933-4114,,,100,사설,3,7,미설치,미설치,설치,설치,미설치,전문
경상북도,성주군,성주전문장례식장,"경상북도 성주군 성주읍 주산로 83 (삼산리, 성주전문장례식장)",054-933-0444,,,200,사설,2,4,설치,미설치,설치,설치,미설치,전문
경상북도,성주군,성주효병원장례식장,경상북도 성주군 성주읍 성주순환로 239 (예산리),054-933-1282,,,50,사설,4,6,설치,설치,설치,설치,미설치,병원
경상북도,안동시,도립노인병원장례식장,경상북도 안동시 남후면 남일로 1463 (무릉리),054-852-4441,,www.andongyuri.co.kr/htm/main3.htm,100,공설,4,4,설치,설치,설치,설치,설치,병원
경상북도,안동시,서안동농협장례식장,경상북도 안동시 풍산읍 본마을길 36-22 (노리),054-854-9980,,www.s-andong.com,100,사설,5,8,설치,설치,설치,설치,설치,전문
경상북도,안동시,안동농협장례식장,경상북도 안동시 서동문로 99 (금곡동),054-821-4404,,,0,사설,3,10,설치,설치,설치,설치,설치,병원
경상북도,안동시,안동병원장례식장,경상북도 안동시 앙실로 11 (수상동),054-840-0030,,www.andonghospital.co.kr/agh/sub3/sub5.asp,0,사설,9,12,설치,설치,설치,설치,미설치,병원
경상북도,안동시,안동의료원 장례식장 국화원,"경상북도 안동시 태사2길 55,안동의료원 (북문동)",054-850-6440,,www.amc.or.kr/adboard/index.php?doc=funeral.php,184,공설,5,8,설치,설치,설치,설치,설치,병원
경상북도,안동시,안동전문장례식장,경상북도 안동시 강남로 5(수상동),054-821-0101,,,95,사설,5,6,설치,미설치,설치,설치,미설치,전문
경상북도,안동시,용상안동병원장례식장,경상북도 안동시 전거리길 57 (용상동),054-840-0040,,www.andonghospital.co.kr/agh/sub3/sub5.asp,0,사설,4,8,설치,설치,설치,설치,미설치,병원
경상북도,영덕군,영덕아산병원 장례식장,경상북도 영덕군 영해면 영덕로 1621 (성내리),054-730-0168,,www.ydh.or.kr,100,사설,3,6,설치,설치,설치,설치,설치,병원
경상북도,영덕군,영덕전문장례식장,경상북도 영덕군 영덕읍 하저길 20 (우곡리),054-734-6800,,,200,사설,4,6,설치,설치,설치,설치,설치,전문
경상북도,영덕군,영덕제일요양병원장례식장,경상북도 영덕군 영덕읍 우곡길 52 (우곡리),054-733-4440,,,100,사설,3,4,미설치,설치,설치,설치,설치,병원
경상북도,영덕군,영덕효요양병원장례식장,경상북도 영덕군 영덕읍 영덕로 72-12 (남산리),054-732-4444,,,50,사설,3,4,설치,미설치,설치,설치,미설치,병원
경상북도,영양군,영양병원장례식장,"경상북도 영양군 영양읍 동서대로 75 (서부리, 영양병원)",054-682-0727,,,0,사설,2,4,미설치,미설치,설치,미설치,미설치,병원
경상북도,영양군,영양전문장례식장,경상북도 영양군 영양읍 중앙로 281 (동부리),054-682-4700,,,70,사설,3,4,설치,설치,설치,설치,설치,전문
경상북도,영주시,기독장례식장,경상북도 영주시 구성로 380 (영주동),054-631-4444,,,0,사설,2,4,설치,설치,설치,설치,미설치,전문
경상북도,영주시,대영장례식장,경상북도 영주시 봉화로 89 (상망동),054-634-4441,,,30,사설,2,4,미설치,미설치,설치,설치,설치,전문
경상북도,영주시,명품병원장례문화원,경상북도 영주시 반지미로 260 (가흥동),054-634-1444,054-632-7641,,350,사설,5,6,미설치,설치,설치,설치,미설치,병원
경상북도,영주시,성누가병원장례식장,경상북도 영주시 구성로 321-12 (영주동),054-635-4444,,,0,사설,3,4,설치,미설치,설치,설치,미설치,병원
경상북도,영주시,소망장례식장,경상북도 영주시 신재로 134 (가흥동),054-636-0880,,,0,사설,4,4,설치,미설치,설치,설치,미설치,전문
경상북도,영주시,영주 국화원장례식장,경상북도 영주시 신재로 167 (상줄동),054-633-4441,,www.instagram.com/kook_hwa_won,200,사설,5,6,설치,설치,설치,설치,설치,전문
경상북도,영주시,영주장례문화원,경상북도 영주시 신재로 134 (가흥동),054-635-4449,,,100,사설,4,6,설치,설치,설치,설치,설치,전문
경상북도,영주시,영주장례식장,경상북도 영주시 신재로 153 (상줄동),054-638-1444,,,100,사설,3,4,설치,설치,설치,설치,설치,전문
경상북도,영주시,영주적십자병원장례식장,"경상북도 영주시 대학로 327 (가흥동, 영주적십자병원)",054-630-0128,,,200,사설,4,8,설치,설치,설치,설치,설치,병원
경상북도,영주시,자인병원장례식장,경상북도 영주시 대동로31번길 9 (가흥동),054-635-3400,054-631-6336,,0,사설,3,4,미설치,미설치,미설치,미설치,미설치,병원
경상북도,영주시,청하요양병원장례식장,경상북도 영주시 신재로24번길 91 (가흥동),054-634-0444,,,100,사설,3,4,설치,설치,설치,설치,설치,병원
경상북도,영주시,풍기성심요양병원장례식장,경상북도 영주시 풍기읍 소백로1916번길 6 (동부리),054-630-2500,,,58,사설,3,4,설치,설치,설치,설치,설치,병원
경상북도,영주시,풍기전문장례식장,경상북도 영주시 풍기읍 안풍로 231 (산법리),054-637-4442,,,0,사설,2,2,미설치,미설치,미설치,미설치,미설치,전문
경상북도,영주시,하늘전문장례식장,경상북도 영주시 구성로 321-16 (영주동),054-633-4444,,,0,사설,3,4,미설치,미설치,미설치,미설치,미설치,전문
경상북도,영주시,현대장례식장,"경상북도 영주시 가흥공단로 11 (상줄동, 소망장례식장)",054-634-4400,,,0,사설,2,4,설치,설치,설치,미설치,미설치,전문
경상북도,영천시,(주)국화원전문장례식장영대병원영천지점,경상북도 영천시 오수1길 10 (오수동),054-330-7400,,,0,사설,0,0,미설치,미설치,미설치,미설치,미설치,병원
경상북도,영천시,(주)영천장례식장,경상북도 영천시 한방로 35 (도동),054-332-4000,,,0,사설,5,8,설치,미설치,설치,설치,미설치,전문
경상북도,영천시,영천국화원전문장례식장,경상북도 영천시 오수1길 18 (오수동),054-331-4444,054-331-0004,enterhalf.wixsite.com/ghw3314444,150,사설,5,8,설치,설치,설치,설치,설치,전문
경상북도,영천시,영천영락원장례식장,경상북도 영천시 천문로 596-8 (오미동),054-336-4444,,,300,사설,6,8,설치,설치,설치,설치,설치,전문
경상북도,영천시,영천참좋은요양병원장례식장,경상북도 영천시 망정1길 32 (망정동),054-338-1024,,,0,사설,3,4,미설치,미설치,설치,설치,미설치,병원
경상북도,영천시,효사랑요양병원장례식장,"경상북도 영천시 금호읍 금호로 484 (신월리, 효사랑요양병원)",054-337-4044,,,100,사설,3,4,설치,설치,설치,설치,설치,병원
경상북도,예천군,예천권병원장례식장,"경상북도 예천군 예천읍 시장로 136 (동본리, 예천권병원)",054-655-0456,,,0,사설,3,4,설치,설치,설치,설치,설치,병원
경상북도,예천군,예천농협장례식장,경상북도 예천군 예천읍 양궁로 154 (청복리),054-655-0990,,ycnh.nonghyup.com/user/indexSub.do?codyMenuSeq=1984783,70,사설,4,6,설치,미설치,설치,설치,설치,전문
경상북도,예천군,예천장례식장,경상북도 예천군 예천읍 충효로 35-8 (지내리),054-655-4442,,,100,사설,3,3,설치,미설치,설치,설치,설치,전문
경상북도,울릉군,울릉군보건의료원장례식장,경상북도 울릉군 울릉읍 울릉순환로 396-18 (도동리),054-790-6871,,,0,공설,3,6,미설치,미설치,미설치,미설치,미설치,병원
경상북도,울진군,(의)동재의료재단오차드장례식장,"경상북도 울진군 후포면 동해대로 441 (삼율리, 오차드요양병원)",054-787-1206,,www.orchard21.co.kr,30,사설,3,6,설치,설치,설치,설치,설치,병원
경상북도,울진군,울진군의료원장례식장,"경상북도 울진군 울진읍 현내항길 71 (연지리, 울진군의료원)",054-785-7800,,www.umc.or.kr,150,공설,5,10,설치,설치,설치,설치,설치,병원
경상북도,의성군,공생병원장례식장,경상북도 의성군 의성읍 후죽2길 6 (후죽리),054-834-9906,,,50,사설,4,6,설치,설치,설치,설치,설치,병원
경상북도,의성군,다인농협장례식장,경상북도 의성군 다인면 단북다인로 1069 (산내리),054-861-4011,054-861-4019,,50,사설,2,4,설치,미설치,설치,미설치,미설치,전문
경상북도,의성군,성제장례식장,"경상북도 의성군 안계면 안계길 200 (용기리, 성제병원)",054-861-4441,,,0,사설,2,2,미설치,미설치,설치,미설치,미설치,병원
경상북도,의성군,안계농협장례식장,경상북도 의성군 안계면 서부로 1776-62 (용기리),054-862-1910,,,0,사설,2,4,설치,설치,설치,미설치,미설치,전문
경상북도,의성군,의성성심요양병원장례식장,경상북도 의성군 금성면 탑리길 8-2 (대리리),054-833-4479,,,30,사설,3,4,미설치,미설치,설치,설치,미설치,병원
경상북도,의성군,의성전문장례식장,"경상북도 의성군 의성읍 홍술로 89-49 (철파리, 의성장례식장)",054-832-4004,,blog.naver.com/hjl0417,100,사설,3,4,설치,설치,설치,미설치,미설치,전문
경상북도,의성군,의성제일장례식장,경상북도 의성군 의성읍 홍술로 94 (원당리),054-834-4300,,,85,사설,3,4,설치,설치,설치,설치,설치,병원
경상북도,의성군,의성중부농협장례식장,경상북도 의성군 봉양면 강변길 957-10 (화전리),054-832-2704,,,50,사설,2,4,설치,미설치,설치,설치,설치,전문
경상북도,청도군,청도대남병원장례식장,경상북도 청도군 화양읍 청화로 79-7 (범곡리),054-372-3560,054-373-3562,,150,사설,4,6,설치,설치,설치,설치,설치,병원
경상북도,청도군,청도전문장례식장,경상북도 청도군 청도읍 새마을로 1405(송읍리),054-371-5544,054-371-5544,0543715544.iyp.kr,100,사설,3,4,설치,설치,설치,설치,설치,전문
경상북도,청송군,안덕장례식장,경상북도 청송군 안덕면 청송로 1914 (복리),054-872-0850,,,50,사설,2,4,미설치,미설치,설치,미설치,설치,전문
경상북도,청송군,진보병원장례식장,"경상북도 청송군 진보면 경동로 4003 (후평리, 진보병원)",054-874-7802,,www.ijinbo.com,0,사설,2,4,설치,설치,설치,설치,설치,병원
경상북도,청송군,청송군보건의료원장례식장,"경상북도 청송군 청송읍 의료원길 19 (금곡리, 청송보건의료원)",054-873-7801,054-873-7103,health.cs.go.kr/01about/09_01.asp,0,사설,3,4,설치,설치,설치,설치,설치,병원
경상북도,칠곡군,왜관병원장례식장,"경상북도 칠곡군 왜관읍 군청2길 10 (왜관리, 왜관병원)",054-976-4446,,,0,사설,2,4,설치,설치,설치,설치,설치,병원
경상북도,칠곡군,칠곡군농협연합장례식장,경상북도 칠곡군 약목면 관호10길 248-56 (관호리),054-976-9988,,www.wgnacf.com,200,사설,5,12,미설치,설치,설치,설치,설치,전문
경상북도,칠곡군,혜원성모병원장례식장,경상북도 칠곡군 약목면 관호7길 41 (관호리),054-975-4044,,,150,사설,3,6,미설치,미설치,설치,설치,미설치,병원
경상북도,포항시남구,교원예움 포항국화원장례식장,경상북도 포항시 남구 희망대로 644 (대잠동),054-272-4444,,kukhwawon.com,109,사설,9,12,설치,설치,설치,설치,설치,전문
경상북도,포항시남구,쉴낙원 포항제일장례식장,"경상북도 포항시 남구 해병로 63 (청림동, 포항제일장례식장)",054-293-4004,,www.shillakwon.com,90,사설,5,8,설치,설치,설치,설치,설치,전문
경상북도,포항시남구,오천삼성병원장례식장,경상북도 포항시 남구 오천읍 충무로 10 (용덕리),054-292-6789,,,40,사설,4,8,설치,설치,설치,설치,미설치,병원
경상북도,포항시남구,천상포항장례식장,"경상북도 포항시 남구 오천읍 송덕로 324, 천상포항장례식장 ",054-291-9000,,,150,사설,6,10,설치,설치,설치,설치,설치,전문
경상북도,포항시남구,포항성모병원장례식장,"경상북도 포항시 남구 대잠동길 17 (대잠동,포항성모병원)",054-260-8048,,www.pohangsmh.co.kr,900,사설,4,10,설치,설치,설치,설치,설치,병원
경상북도,포항시남구,포항세명기독병원장례식장,경상북도 포항시 남구 상공로 120 (대도동),054-289-1919,,www.phgidok.com/main/info/funeral/funeral_intro/intro,500,사설,5,6,설치,미설치,설치,설치,미설치,병원
경상북도,포항시북구,경상북도포항의료원 장례식장,"경상북도 포항시 북구 용흥로 36 (용흥동, 포항의료원)",054-245-0444,054-247-0559,pmc.or.kr,250,공설,8,14,설치,설치,설치,설치,설치,병원
경상북도,포항시북구,시티병원장례식장,"경상북도 포항시 북구 장량로31번길 56 (장성동, 시티병원)",054-231-4444,,,0,사설,4,6,미설치,미설치,미설치,미설치,미설치,병원
경상북도,포항시북구,포항e병원장례식장,경상북도 포항시 북구 중흥로 227 (죽도동),054-272-4414,054-276-4494,,0,사설,4,6,설치,설치,설치,설치,설치,병원
경상북도,포항시북구,포항시민전문장례식장,경상북도 포항시 북구 새천년대로 1191 (장성동),054-253-4444,,www.054-253-4444.co.kr,250,사설,7,10,설치,설치,설치,설치,설치,전문
경상북도,포항시북구,흥해경희요양병원장례식장,"경상북도 포항시 북구 흥해읍 동해대로 1515, B1층 (옥성리)",054-262-4411,054-262-1918,,200,사설,4,6,설치,설치,설치,미설치,미설치,병원
경상남도,거제시,21C한일병원장례식장,경상남도 거제시 사등면 지석로 70 (지석리),055-634-1014,,www.21c-hanil.co.kr,70,사설,3,6,설치,설치,설치,설치,미설치,병원
경상남도,거제시,굿뉴스요양병원장례식장,"경상남도 거제시 거제면 거제남서로 3554 (서정리, 굿뉴스병원)",055-633-0844,,www.goodnewshospital.com,70,사설,2,4,설치,설치,설치,설치,미설치,병원
경상남도,거제시,대우병원장례식장,"경상남도 거제시 두모길 16 (두모동, 대우병원)",055-680-8444,,www.dwho.or.kr,50,사설,4,8,설치,설치,설치,설치,설치,병원
경상남도,거제시,맑은샘병원장례식장,"경상남도 거제시 연초면 거제대로 4477 (연사리, 맑은샘병원)",055-636-4800,,www.clearwell.kr,150,사설,5,8,설치,설치,설치,설치,설치,병원
경상남도,거제시,백병원대명아임레디장례식장,"경상남도 거제시 계룡로5길 14 (상동동, 거붕백병원)",055-636-3112,,,300,사설,11,20,설치,설치,설치,설치,설치,병원
경상남도,거창군,거창장례식장,경상남도 거창군 거창읍 장팔길 159-15 (장팔리),055-944-4444,,www.gcfuneral.com,70,사설,4,10,설치,미설치,설치,미설치,미설치,전문
경상남도,거창군,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",055-944-4482,,www.rch.or.kr/geochang/,0,사설,3,4,미설치,설치,설치,설치,미설치,병원
경상남도,거창군,거창한국병원장례식장,"경상남도 거창군 거창읍 송정1길 24-13 (송정리, 서경병원)",055-945-0130,055-942-7676,www.seokyung.or.kr,0,사설,2,4,설치,미설치,설치,설치,미설치,병원
경상남도,고성군,고성성심병원장례식장,경상남도 고성군 회화면 남해안대로 3963-21 (삼덕리),055-673-8780,055-673-8510,www.sungsimhospital.co.kr/sungsim/utilization04_05.html,50,사설,4,4,설치,설치,설치,설치,미설치,병원
경상남도,고성군,고성영락원장례식장,"경상남도 고성군 고성읍 남해안대로 2607-1 (동외리, 고성영락원장례식장)",055-672-4444,,,250,사설,4,6,미설치,미설치,설치,미설치,미설치,전문
경상남도,고성군,고성장례식장화라주식회사,경상남도 고성군 고성읍 상정대로 390 (교사리),055-672-5000,,,0,사설,7,8,설치,미설치,설치,미설치,미설치,전문
경상남도,고성군,고성제일요양병원장례식장,경상남도 고성군 고성읍 남해안대로 2514 (율대리),055-804-8400,,,150,사설,3,6,설치,설치,설치,설치,설치,병원
경상남도,김해시,갑을장유병원장례식장,경상남도 김해시 장유로 167-13 (부곡동),055-314-5533,,,0,사설,5,8,미설치,미설치,미설치,미설치,미설치,병원
경상남도,김해시,교원예움 김해장례식장,경상남도 김해시 삼안로8번길 24 (지내동),055-331-4444,,gh.kyowonlife.co.kr/,100,사설,6,8,설치,설치,설치,설치,미설치,전문
경상남도,김해시,김해복음병원장례식장,"경상남도 김해시 활천로 33,지하1층김해복음병원장례식장 (삼정동)",055-330-9999,,,120,사설,4,4,설치,설치,설치,설치,미설치,병원
경상남도,김해시,김해시민장례식장,경상남도 김해시 금관대로910번길 4 (풍유동),055-900-4000,,www.gh-gcf.com,300,사설,7,10,설치,설치,설치,설치,설치,전문
경상남도,김해시,김해한솔병원장례식장,"경상남도 김해시 김해대로 2379 (부원동, 김해한솔재활요양병원)",055-321-6624,,,200,사설,5,6,미설치,미설치,설치,설치,미설치,병원
경상남도,김해시,녹십자요양병원장례식장,경상남도 김해시 호계로 416 녹십자요양병원 (부원동),055-338-3501,055-338-3503,www.noksipjahospital.com/,30,사설,2,4,설치,설치,설치,설치,미설치,병원
경상남도,김해시,보람김해장례식장,경상남도 김해시 분성로 98 (외동),055-322-4442,,,200,사설,6,8,설치,설치,설치,설치,설치,병원
경상남도,김해시,성모병원장례식장,경상남도 김해시 김해대로 2479-1 (삼정동),055-336-4475,,,80,사설,1,4,설치,설치,설치,설치,설치,병원
경상남도,김해시,장유누가병원 장례식장,"경상남도 김해시 대청로104번길 80-1 (대청동,누가병원)",055-332-4000,055-332-4434,nuga1919,300,사설,3,10,설치,설치,설치,설치,설치,병원
경상남도,김해시,조은금강병원장례식장,경상남도 김해시 김해대로 1814-37 (삼계동),055-330-0400,055-330-0402,www.joeungumgang.com/main/index.php,800,사설,6,10,설치,설치,설치,설치,설치,병원
경상남도,김해시,진영병원 장례식장,"경상남도 김해시 진영읍 김해대로334번길 9,지하1층 (진영리, 진영삼성병원)",055-345-1444,,www.jysm.or.kr,0,사설,2,6,미설치,미설치,설치,미설치,미설치,병원
경상남도,김해시,진영전문장례식장,경상남도 김해시 진영읍 서부로 47 (설창리),055-345-9444,,jyfuneralhall.com,150,사설,4,6,설치,설치,설치,설치,설치,전문
경상남도,김해시,하늘재전문장례식장,경상남도 김해시 진영읍 진산대로 92 (진영리),055-343-8400,,hanuljea.com,50,사설,3,6,미설치,미설치,미설치,미설치,미설치,전문
경상남도,김해시,현대병원장례식장,경상남도 김해시 구산로 23 (구산동),055-331-0036,055-331-0037,,0,사설,3,4,설치,설치,설치,설치,미설치,병원
경상남도,남해군,남해병원장례식장,경상남도 남해군 남해읍 화전로 175 (아산리),055-863-5444,055-864-0024,nhfuneral.net/main.php,0,사설,5,8,설치,설치,설치,설치,미설치,병원
경상남도,남해군,남해전문장례식장,경상남도 남해군 남해읍 남해대로 2629-4 (입현리),055-863-1024,,,0,사설,3,6,설치,설치,설치,설치,설치,전문
경상남도,남해군,남해추모누리장례식장,경상남도 남해군 서면 연죽로 46-77 (연죽리),055-862-0442,,www.namhae.go.kr/welfare/Index.do?c=WL0602040100,0,공설,3,6,설치,설치,설치,설치,미설치,전문
경상남도,남해군,창선공익장례식장,경상남도 남해군 창선면 동부대로 2437-15 (동대리),055-867-4141,,,50,공설,3,6,설치,설치,설치,설치,설치,전문
경상남도,밀양시,밀양농협장례식장,경상남도 밀양시 북성로7길 66 (내일동),055-355-8525,,,30,사설,4,8,미설치,미설치,설치,미설치,설치,전문
경상남도,밀양시,밀양병원장례식장,경상남도 밀양시 밀양대로 1823 (삼문동),055-356-9411,055-356-9412,,200,사설,3,6,설치,설치,설치,설치,미설치,병원
경상남도,밀양시,밀양시민장례식장,"경상남도 밀양시 중앙로 114 (가곡동, 세종요양병원)",055-354-0444,,,200,사설,3,6,설치,설치,설치,설치,미설치,병원
경상남도,밀양시,한솔장례식장,경상남도 밀양시 창밀로 3528 (내이동),055-356-7213,,,0,사설,6,6,미설치,설치,설치,미설치,미설치,병원
경상남도,밀양시,행복한병원장례식장,경상남도 밀양시 하남읍 수산중앙로 56-2 (수산리),054-391-0062,,,0,사설,1,4,설치,미설치,미설치,미설치,미설치,병원
경상남도,밀양시,희윤요양병원 장례식장,경상남도 밀양시 부북면 춘화로 60 (용지리),055-353-9199,,,30,사설,3,4,설치,설치,설치,설치,미설치,병원
경상남도,사천시,사천공설장례식장,"경상남도 사천시 해안관광로 208-66 (송포동, 사천시누리원화장장)",055-831-4594,,youthsacheon.com/funeral_main.html,0,공설,4,6,미설치,미설치,설치,설치,미설치,전문
경상남도,사천시,사천시농협장례식장,경상남도 사천시 사천읍 구암두문로 146-12 (구암리),055-852-0004,055-853-5141,sacheon.nonghyupi.com/xe/index.php?mid=m5_1,200,사설,4,6,설치,설치,설치,설치,설치,전문
경상남도,사천시,사천중앙요양병원장례식장,"경상남도 사천시 사천읍 옥산로 127 (선인리, 사천중앙병원)",055-851-5444,,www.happy4000.com,50,사설,3,3,미설치,미설치,설치,설치,미설치,병원
경상남도,사천시,삼천포서울병원장례식장,경상남도 사천시 남일로 33 (동금동),055-835-9944,,,0,사설,3,6,미설치,미설치,설치,미설치,미설치,병원
경상남도,사천시,삼천포장례식장,경상남도 사천시 진삼로 217-13 (송포동),055-835-2244,,,100,사설,4,6,미설치,설치,설치,설치,설치,전문
경상남도,사천시,시민장례식장,경상남도 사천시 송포공단길 31시민장례식장 (송포동),055-834-1051,,,150,사설,4,6,설치,설치,설치,설치,설치,전문
경상남도,사천시,에스엠(SM)상조온요양병원장례식장,"경상남도 사천시 사천읍 구암두문로 154-28 (구암리, 온요양병원)",055-853-5557,,,30,사설,3,6,미설치,미설치,미설치,미설치,미설치,전문
경상남도,사천시,우리장례식장,"경상남도 사천시 송포공단길 53 (송포동, 우리장례식장)",055-834-1024,,,400,사설,2,4,미설치,설치,설치,설치,미설치,전문
경상남도,사천시,추모원장례식장,경상남도 사천시 서포면 서포로 786 (외구리),055-855-4433,,,60,사설,3,4,설치,설치,설치,설치,미설치,전문
경상남도,사천시,한마음병원장례식장,"경상남도 사천시 향촌4길 127 (향촌동, 한마음병원)",055-835-2410,,,0,사설,2,6,미설치,설치,설치,미설치,미설치,병원
경상남도,산청군,(주)원지산청장례식장,경상남도 산청군 신안면 지리산대로 3657 (하정리),055-974-1234,,,50,사설,4,4,설치,미설치,설치,미설치,미설치,전문
경상남도,산청군,산청경호장례식장,경상남도 산청군 산청읍 중앙로 93-8(지리),055-973-1234,,,50,사설,2,3,설치,미설치,설치,설치,설치,전문
경상남도,산청군,산청장례식장,경상남도 산청군 산청읍 웅석봉로133번길 146-1 (지리),055-974-4500,,,0,사설,3,6,설치,미설치,설치,설치,설치,전문
경상남도,양산시,보람상조개발(주)양산부산대병원장례식장,경상남도 양산시 물금읍 금오로 20 (양산부산대학교병원 장례식장) ,055-372-4447,,www.pnuyh.co.kr,200,사설,8,12,설치,미설치,설치,설치,설치,병원
경상남도,양산시,새웅상요양병원장례식장,경상남도 양산시 서창동1길 7 (삼호동),055-362-4444,,www.nwshos.co.kr,30,사설,3,4,설치,설치,설치,설치,설치,병원
경상남도,양산시,쉴낙원양산시민장례식장,경상남도 양산시 상북면 와곡1길 26 (소토리),055-381-4444,,www.shillakwon.com/,150,사설,8,10,설치,설치,설치,설치,설치,전문
경상남도,양산시,신세계병원장례식장,경상남도 양산시 월라2길 45 (덕계동),055-367-4411,,,100,사설,3,4,설치,미설치,설치,설치,미설치,병원
경상남도,양산시,양산서울요양병원장례식장,"경상남도 양산시 삼성7길 11-14,양산서울요양병원장례식장 (북정동)",055-381-4144,,,0,사설,4,8,설치,설치,설치,설치,미설치,병원
